Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2126","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2141","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2140","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2170","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","43.92","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","44.84","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","44.46","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","46.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","47.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","49.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","50.55","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","472","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","491","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","539","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","552","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","575","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","573","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","575","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","24.91","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","26.16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","29.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","29.86","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","31.79","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","31.16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","31.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","1989","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","1976","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","1980","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2027","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2038","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2044","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2034","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","44.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","44.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","44.93","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","46.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","45.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","45.85","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","45.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","168","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","158","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","179","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","169","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","169","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","187","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","189","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","12.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","11.89","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","13.41","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","12.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","12.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","13.72","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","13.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","1674","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","1695","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","1767","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","1791","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","1798","Fc","Calculated data"
